# This file was produced by the NASA Exoplanet Archive  http://exoplanetarchive.ipac.caltech.edu
# Tue Apr  3 06:03:27 2018
#
# COLUMN pl_hostname:    Host Name
# COLUMN pl_discmethod:  Discovery Method
# COLUMN pl_pnum:        Number of Planets in System
# COLUMN pl_orbper:      Orbital Period [days]
# COLUMN pl_orbsmax:     Orbit Semi-Major Axis [AU])
# COLUMN st_dist:        Distance [pc]
# COLUMN st_teff:        Effective Temperature [K]
# COLUMN st_mass:        Stellar Mass [Solar mass]
#
loc_rowid,pl_hostname,pl_discmethod,pl_pnum,pl_orbper,pl_orbsmax,st_dist,st_teff,st_mass
1084,KOI-55,Orbital Brightness Modulation,2,0.34288700,0.007600,1180.00,27730.00,0.50
1085,KOI-94,Transit,4,3.74320800,0.051190,,6182.00,1.28
1086,KOI-94,Transit,4,10.42364800,0.101300,,6182.00,1.28
1087,KOI-94,Transit,4,22.34298900,0.168400,,6182.00,1.28
1088,KOI-94,Transit,4,54.32031000,0.304600,,6182.00,1.28
1089,Kapteyn,Radial Velocity,1,121.54000000,0.311000,3.92,3550.00,0.28
1090,Kepler-10,Transit,2,0.83749100,0.017200,173.00,5627.00,0.91
1091,Kepler-10,Transit,2,45.29430100,,173.00,5627.00,0.91
1092,Kepler-100,Transit,3,6.88705000,,,5825.00,1.08
1093,Kepler-100,Transit,3,12.81590000,,,5825.00,1.08
1094,Kepler-100,Transit,3,35.33310000,,,5825.00,1.08
1095,Kepler-1000,Transit,1,120.01812720,,925.00,6453.00,1.40
1096,Kepler-1001,Transit,1,14.30511983,,1009.00,5491.00,0.90
1097,Kepler-1002,Transit,1,4.33642933,,425.00,6144.00,1.22
1098,Kepler-1003,Transit,1,3.55485691,,873.00,6109.00,1.11
1099,Kepler-1004,Transit,1,5.28789787,,1080.00,4972.00,1.11
1100,Kepler-1005,Transit,1,6.49801525,,515.00,5782.00,1.00
1101,Kepler-1006,Transit,1,19.76172042,,496.00,5328.00,0.78
1102,Kepler-1007,Transit,1,5.18500207,,365.00,4587.00,0.73
1103,Kepler-1008,Transit,1,12.43931193,,299.00,5066.00,0.81
1104,Kepler-1009,Transit,1,11.35011917,,281.00,4027.00,0.59
1105,Kepler-101,Transit,2,3.48768120,0.047400,,5667.00,1.17
1106,Kepler-101,Transit,2,6.02976000,0.068400,,5667.00,1.17
1107,Kepler-1010,Transit,1,34.26857050,,610.00,5253.00,0.86
1108,Kepler-1011,Transit,1,5.75322197,,860.00,5416.00,0.91
1109,Kepler-1012,Transit,1,5.50860439,,420.00,5556.00,0.95
1110,Kepler-1013,Transit,1,18.93054959,,433.00,4954.00,0.81
1111,Kepler-1014,Transit,1,16.57110363,,672.00,5388.00,0.88
1112,Kepler-1015,Transit,1,16.00494214,,932.00,6769.00,1.49
1113,Kepler-1016,Transit,2,1.95452434,,1239.00,5821.00,0.99
1114,Kepler-1016,Transit,2,105.65513690,,1239.00,5821.00,0.99
1115,Kepler-1017,Transit,1,7.23400469,,554.00,5473.00,0.93
1116,Kepler-1018,Transit,1,49.10135140,,894.00,5518.00,0.91
1117,Kepler-1019,Transit,1,1.41122985,,198.00,4433.00,0.70
1118,Kepler-102,Transit,5,5.28696000,,,4909.00,0.81
1119,Kepler-102,Transit,5,7.07142000,,,4909.00,0.81
1120,Kepler-102,Transit,5,10.31170000,,,4909.00,0.81
1121,Kepler-102,Transit,5,16.14570000,,,4909.00,0.81
1122,Kepler-102,Transit,5,27.45360000,,,4909.00,0.81
1123,Kepler-1020,Transit,1,96.91514960,,446.00,5227.00,0.87
1124,Kepler-1021,Transit,1,13.47469571,,837.00,5431.00,0.89
1125,Kepler-1022,Transit,1,10.99469878,,455.00,4445.00,0.71
1126,Kepler-1023,Transit,1,62.13877140,,686.00,5494.00,0.93
1127,Kepler-1024,Transit,1,66.41621330,,1017.00,5143.00,0.81
1128,Kepler-1025,Transit,1,37.32294930,,716.00,6089.00,1.09
1129,Kepler-1026,Transit,1,36.51560530,,389.00,4948.00,0.79
1130,Kepler-1027,Transit,1,1.90780520,,291.00,5436.00,0.91
1131,Kepler-1028,Transit,1,2.51462432,,633.00,5522.00,0.90
1132,Kepler-1029,Transit,1,4.41769648,,422.00,5030.00,0.82
1133,Kepler-103,Transit,2,15.96540000,,,5845.00,1.09
1134,Kepler-103,Transit,2,179.61200000,,,5845.00,1.09
1135,Kepler-1030,Transit,1,19.32952416,,795.00,4983.00,0.80
1136,Kepler-1031,Transit,1,1.22621732,,741.00,6011.00,1.09
1137,Kepler-1032,Transit,1,3.29011795,,607.00,4647.00,0.77
1138,Kepler-1033,Transit,1,7.56052806,,1425.00,5547.00,0.94
1139,Kepler-1034,Transit,1,12.12400943,,706.00,5198.00,0.83
1140,Kepler-1035,Transit,1,2.71407755,,408.00,5763.00,0.98
1141,Kepler-1036,Transit,1,122.88080580,,507.00,5533.00,0.95
1142,Kepler-1037,Transit,1,1.06378867,,451.00,5105.00,0.82
1143,Kepler-1038,Transit,1,148.46033820,,622.00,5335.00,0.87
1144,Kepler-1039,Transit,1,0.93488424,,324.00,4870.00,0.79
1145,Kepler-104,Transit,3,11.42754800,0.094000,,5711.00,0.81
1146,Kepler-104,Transit,3,23.66820500,0.153000,,5711.00,0.81
1147,Kepler-104,Transit,3,51.75539400,0.257000,,5711.00,0.81
1148,Kepler-1040,Transit,1,201.12140000,,473.00,5694.00,0.98
1149,Kepler-1041,Transit,1,24.75764210,,979.00,5957.00,1.06
1150,Kepler-1042,Transit,1,10.13202575,,659.00,4815.00,0.75
1151,Kepler-1043,Transit,1,38.50533980,,838.00,5629.00,0.92
1152,Kepler-1044,Transit,1,6.77408868,,1507.00,5985.00,1.08
1153,Kepler-1045,Transit,1,26.41045478,,971.00,5301.00,0.86
1154,Kepler-1046,Transit,1,14.37508035,,518.00,5913.00,1.04
1155,Kepler-1047,Transit,2,56.18868870,,566.00,5754.00,1.08
1156,Kepler-1047,Transit,2,3.18897601,,566.00,5754.00,1.08
1157,Kepler-1048,Transit,1,6.92101021,,415.00,4651.00,0.75
1158,Kepler-1049,Transit,1,3.27346074,,129.00,3864.00,0.51
1159,Kepler-105,Transit,2,5.41220000,0.066000,,5827.00,0.96
1160,Kepler-105,Transit,2,7.12620000,,,5827.00,0.96
1161,Kepler-1050,Transit,2,15.37875460,,555.00,6010.00,1.09
1162,Kepler-1050,Transit,2,21.12845690,,555.00,6010.00,1.09
1163,Kepler-1051,Transit,1,25.96200249,,1021.00,6675.00,1.43
1164,Kepler-1052,Transit,1,34.85382760,,1051.00,5888.00,1.03
1165,Kepler-1053,Transit,1,2.41435165,,171.00,4529.00,0.74
1166,Kepler-1054,Transit,1,4.30655689,,1050.00,6209.00,1.22
1167,Kepler-1055,Transit,1,2.29503623,,422.00,5723.00,0.98
1168,Kepler-1056,Transit,1,27.49560600,,971.00,6127.00,1.12
1169,Kepler-1057,Transit,1,14.08827448,,1462.00,5987.00,1.07
1170,Kepler-1058,Transit,1,110.96546000,,525.00,4644.00,0.73
1171,Kepler-1059,Transit,1,3.76419105,,673.00,4906.00,0.75
1172,Kepler-106,Transit,4,6.16486000,,,5858.00,1.00
1173,Kepler-106,Transit,4,13.57080000,,,5858.00,1.00
1174,Kepler-106,Transit,4,23.98020000,,,5858.00,1.00
1175,Kepler-106,Transit,4,43.84450000,,,5858.00,1.00
1176,Kepler-1060,Transit,1,46.87793670,,861.00,5797.00,0.99
1177,Kepler-1061,Transit,1,2.75798267,,585.00,6067.00,1.09
1178,Kepler-1062,Transit,1,9.30412078,,388.00,4597.00,0.75
1179,Kepler-1063,Transit,1,14.07971466,,365.00,5945.00,1.09
1180,Kepler-1064,Transit,1,16.54080322,,374.00,5153.00,0.85
1181,Kepler-1065,Transit,2,3.60930891,,1078.00,5635.00,0.94
1182,Kepler-1065,Transit,2,2.37030743,,1078.00,5635.00,0.94
1183,Kepler-1066,Transit,1,1.93155984,,399.00,5762.00,0.98
1184,Kepler-1067,Transit,1,0.76212926,,689.00,5592.00,0.95
1185,Kepler-1068,Transit,1,16.92344113,,1532.00,5806.00,1.01
1186,Kepler-1069,Transit,1,23.89902960,,435.00,5722.00,0.99
1187,Kepler-107,Transit,4,3.17999700,0.044000,,5851.00,
1188,Kepler-107,Transit,4,4.90142500,0.059000,,5851.00,
1189,Kepler-107,Transit,4,7.95820300,0.082000,,5851.00,
1190,Kepler-107,Transit,4,14.74904900,0.123000,,5851.00,
1191,Kepler-1070,Transit,1,6.22161470,,1040.00,6261.00,1.21
1192,Kepler-1071,Transit,1,6.17998440,,964.00,5215.00,0.86
1193,Kepler-1072,Transit,1,1.56906650,,976.00,6199.00,1.20
1194,Kepler-1073,Transit,2,8.67888593,,837.00,5792.00,1.00
1195,Kepler-1073,Transit,2,4.02582254,,837.00,5792.00,1.00
1196,Kepler-1074,Transit,1,5.94566534,,245.00,4002.00,0.60
1197,Kepler-1075,Transit,1,1.52372816,,265.00,3959.00,0.56
1198,Kepler-1076,Transit,1,6.14727918,,199.00,4868.00,0.79
1199,Kepler-1077,Transit,1,34.35118740,,1098.00,5816.00,1.02
1200,Kepler-1078,Transit,1,3.00725242,,1215.00,5612.00,0.94
1201,Kepler-1079,Transit,1,13.24503188,,481.00,5758.00,1.08
1202,Kepler-108,Transit,2,49.18392100,0.292000,,5854.00,0.87
1203,Kepler-108,Transit,2,190.32349400,0.721000,,5854.00,0.87
1204,Kepler-1080,Transit,1,77.25483960,,688.00,5956.00,1.10
1205,Kepler-1081,Transit,1,3.85691855,,425.00,5345.00,0.88
1206,Kepler-1082,Transit,1,1.54320660,,628.00,5923.00,1.03
1207,Kepler-1083,Transit,1,33.41779930,,912.00,5049.00,0.81
1208,Kepler-1084,Transit,1,2.05333679,,427.00,6113.00,1.12
1209,Kepler-1085,Transit,1,219.32175280,,1518.00,6000.00,1.11
1210,Kepler-1086,Transit,2,18.78425728,,464.00,4350.00,0.70
1211,Kepler-1086,Transit,2,161.51633450,,464.00,4350.00,0.70
1212,Kepler-1087,Transit,1,0.69384285,,354.00,5589.00,0.96
1213,Kepler-1088,Transit,1,23.12748644,,300.00,5975.00,1.08
1214,Kepler-1089,Transit,1,5.13248562,,227.00,3753.00,0.52
1215,Kepler-109,Transit,2,6.48163000,,,5952.00,1.04
1216,Kepler-109,Transit,2,21.22270000,,,5952.00,1.04
1217,Kepler-1090,Transit,1,198.68017900,,702.00,5321.00,0.86
1218,Kepler-1091,Transit,1,1.43474156,,915.00,5851.00,1.01
1219,Kepler-1092,Transit,1,58.60179250,,914.00,5862.00,0.99
1220,Kepler-1093,Transit,2,25.08246260,,848.00,6166.00,1.13
1221,Kepler-1093,Transit,2,89.72229200,,848.00,6166.00,1.13
1222,Kepler-1094,Transit,1,78.10002310,,1371.00,6112.00,1.14
1223,Kepler-1095,Transit,1,4.27103091,,758.00,5658.00,0.94
1224,Kepler-1096,Transit,1,2.89221751,,344.00,4306.00,0.66
1225,Kepler-1097,Transit,1,187.74702900,,738.00,5211.00,0.82
1226,Kepler-1098,Transit,1,2.54307286,,876.00,5794.00,0.99
1227,Kepler-1099,Transit,1,2.16845259,,1209.00,5837.00,1.01
1228,Kepler-11,Transit,6,10.30390000,0.091000,613.00,5663.00,0.96
1229,Kepler-11,Transit,6,13.02410000,0.107000,613.00,5663.00,0.96
1230,Kepler-11,Transit,6,22.68450000,0.155000,613.00,5663.00,0.96
1231,Kepler-11,Transit,6,31.99960000,0.195000,613.00,5663.00,0.96
1232,Kepler-11,Transit,6,46.68880000,0.250000,613.00,5663.00,0.96
1233,Kepler-11,Transit,6,118.38070000,0.466000,613.00,5663.00,0.96
1234,Kepler-110,Transit,2,12.69111200,0.107000,,5960.00,
1235,Kepler-110,Transit,2,31.71977500,0.198000,,5960.00,
1236,Kepler-1100,Transit,1,6.42200058,,940.00,6247.00,1.21
1237,Kepler-1101,Transit,1,81.31510590,,897.00,5614.00,0.94
1238,Kepler-1102,Transit,1,51.32856230,,986.00,5724.00,0.96
1239,Kepler-1103,Transit,1,19.79191978,,921.00,6092.00,1.11
1240,Kepler-1104,Transit,1,5.03728015,,516.00,6417.00,1.30
1241,Kepler-1105,Transit,1,4.42157218,,369.00,4299.00,0.71
1242,Kepler-1106,Transit,1,1.25275217,,1168.00,6104.00,1.11
1243,Kepler-1107,Transit,1,0.57103852,,457.00,5268.00,0.86
1244,Kepler-1108,Transit,1,4.51005748,,764.00,5406.00,0.88
1245,Kepler-1109,Transit,1,37.64673840,,797.00,5893.00,1.05
1246,Kepler-111,Transit,2,3.34181500,0.046000,,5952.00,
1247,Kepler-111,Transit,2,224.78460800,0.761000,,5952.00,
1248,Kepler-1110,Transit,1,9.69312032,,726.00,4781.00,0.73
1249,Kepler-1111,Transit,1,8.79617863,,1142.00,6077.00,1.10
1250,Kepler-1112,Transit,1,14.36267939,,1734.00,6496.00,1.34
1251,Kepler-1113,Transit,1,42.30049540,,1127.00,5931.00,1.12
1252,Kepler-1114,Transit,1,14.97435694,,427.00,5374.00,0.87
1253,Kepler-1115,Transit,1,23.55407250,,935.00,8480.00,1.60
1254,Kepler-1116,Transit,1,41.69778270,,1017.00,5641.00,0.95
1255,Kepler-1117,Transit,1,4.79028459,,619.00,5612.00,0.95
1256,Kepler-1118,Transit,1,38.67150750,,818.00,5688.00,0.96
1257,Kepler-1119,Transit,1,8.32651530,,1288.00,6083.00,1.11
1258,Kepler-112,Transit,2,8.40887800,0.076000,,5544.00,
1259,Kepler-112,Transit,2,28.57426300,0.172000,,5544.00,
1260,Kepler-1120,Transit,1,2.94902905,,635.00,4904.00,0.78
1261,Kepler-1121,Transit,1,13.15141081,,529.00,6231.00,1.29
1262,Kepler-1122,Transit,1,42.19173570,,924.00,5544.00,0.92
1263,Kepler-1123,Transit,1,4.33946454,,796.00,5500.00,0.93
1264,Kepler-1124,Transit,1,2.85234897,,177.00,3658.00,0.35
1265,Kepler-1125,Transit,1,17.67006420,,910.00,5683.00,0.95
1266,Kepler-1126,Transit,1,108.59332900,,668.00,5798.00,0.92
1267,Kepler-1127,Transit,1,5.12330347,,996.00,5664.00,0.97
1268,Kepler-1128,Transit,1,61.61781670,,1163.00,5543.00,0.94
1269,Kepler-1129,Transit,2,24.33978040,,1258.00,5831.00,1.00
1270,Kepler-1129,Transit,2,76.53695860,,1258.00,5831.00,1.00
1271,Kepler-113,Transit,2,4.75400000,,,4725.00,0.75
1272,Kepler-113,Transit,2,8.92507000,,,4725.00,0.75
1273,Kepler-1130,Transit,1,5.45298175,,234.00,5403.00,0.90
1274,Kepler-1131,Transit,1,3.53232449,,1109.00,5851.00,1.03
1275,Kepler-1132,Transit,1,62.89162280,,940.00,5298.00,0.87
1276,Kepler-1133,Transit,1,11.55562343,,821.00,5569.00,0.93
1277,Kepler-1134,Transit,1,17.13263989,,997.00,5281.00,0.84
1278,Kepler-1135,Transit,1,76.95785700,,728.00,5656.00,0.96
1279,Kepler-1136,Transit,1,2.36172433,,545.00,4512.00,0.72
1280,Kepler-1137,Transit,1,23.92107910,,971.00,6807.00,1.50
1281,Kepler-1138,Transit,1,3.17060005,,1101.00,5582.00,0.95
1282,Kepler-1139,Transit,1,0.81316672,,555.00,5550.00,0.94
1283,Kepler-114,Transit,3,5.18854900,0.053000,,4605.00,0.56
1284,Kepler-114,Transit,3,8.04100000,,,4605.00,0.56
1285,Kepler-114,Transit,3,11.77600000,,,4605.00,0.56
1286,Kepler-1140,Transit,1,24.08627070,,657.00,4850.00,0.76
1287,Kepler-1141,Transit,1,2.34451194,,365.00,5791.00,1.01
1288,Kepler-1142,Transit,1,18.30272480,,697.00,5685.00,0.97
1289,Kepler-1143,Transit,2,2.88890485,,632.00,5053.00,0.81
1290,Kepler-1143,Transit,2,210.63059100,,632.00,5053.00,0.81
1291,Kepler-1144,Transit,1,17.14647302,,1012.00,5753.00,0.98
1292,Kepler-1145,Transit,1,3.97076766,,714.00,5064.00,0.79
1293,Kepler-1146,Transit,1,2.35226580,,694.00,4692.00,0.74
1294,Kepler-1147,Transit,1,10.62784997,,1476.00,5941.00,1.09
1295,Kepler-1148,Transit,1,1.10446351,,682.00,5054.00,0.81
1296,Kepler-1149,Transit,1,3.73089898,,1023.00,5833.00,1.02
1297,Kepler-115,Transit,2,2.40367900,0.036000,,5979.00,1.00
1298,Kepler-115,Transit,2,8.99088900,0.087000,,5979.00,1.00
1299,Kepler-1150,Transit,1,2.78786839,,373.00,4754.00,0.76
1300,Kepler-1151,Transit,1,65.64784240,,763.00,5470.00,0.88
1301,Kepler-1152,Transit,1,1.64680191,,184.00,3964.00,0.55
1302,Kepler-1153,Transit,1,1.75583533,,1185.00,5470.00,0.91
1303,Kepler-1154,Transit,2,5.18561420,,1531.00,6327.00,1.26
1304,Kepler-1154,Transit,2,8.45808312,,1531.00,6327.00,1.26
1305,Kepler-1155,Transit,1,33.46974300,,987.00,5842.00,1.03
1306,Kepler-1156,Transit,1,11.89520511,,759.00,5778.00,1.00
1307,Kepler-1157,Transit,1,4.45743164,,346.00,4679.00,0.76
1308,Kepler-1158,Transit,1,13.53962930,,1258.00,6203.00,1.41
1309,Kepler-1159,Transit,1,22.70816791,,1238.00,6217.00,1.19
1310,Kepler-116,Transit,2,5.96873400,0.069000,,6142.00,1.16
1311,Kepler-116,Transit,2,13.07163000,0.116000,,6142.00,1.16
1312,Kepler-1160,Transit,1,7.97034958,,1293.00,5519.00,0.92
1313,Kepler-1161,Transit,1,10.71252541,,428.00,4253.00,0.59
1314,Kepler-1162,Transit,1,32.56370690,,989.00,5390.00,0.89
1315,Kepler-1163,Transit,1,6.11786898,,487.00,6302.00,1.22
1316,Kepler-1164,Transit,1,3.97599768,,447.00,5183.00,0.85
1317,Kepler-1165,Transit,1,9.47852200,,1081.00,6080.00,1.13
1318,Kepler-1166,Transit,1,33.24068820,,648.00,5446.00,0.90
1319,Kepler-1167,Transit,1,1.00393374,,811.00,4971.00,0.79
1320,Kepler-1168,Transit,1,55.82265390,,911.00,5157.00,0.87
1321,Kepler-1169,Transit,1,6.11009134,,538.00,6191.00,1.24
1322,Kepler-117,Transit,2,18.79592280,0.144500,1430.00,6150.00,1.13
1323,Kepler-117,Transit,2,50.79039100,0.280400,1430.00,6150.00,1.13
1324,Kepler-1170,Transit,1,9.98969327,,911.00,5069.00,0.80
1325,Kepler-1171,Transit,1,1.44259224,,615.00,7044.00,1.58
1326,Kepler-1172,Transit,1,26.02044230,,1292.00,5558.00,0.92
1327,Kepler-1173,Transit,1,0.76985360,,402.00,5252.00,0.86
1328,Kepler-1174,Transit,1,6.89225223,,829.00,5936.00,1.04
1329,Kepler-1175,Transit,1,37.94563000,,1244.00,5453.00,0.90
1330,Kepler-1176,Transit,1,24.17385790,,1023.00,5844.00,1.01
1331,Kepler-1177,Transit,1,106.24754700,,829.00,5712.00,0.98
1332,Kepler-1178,Transit,1,31.80634000,,336.00,4990.00,0.80
1333,Kepler-1179,Transit,1,2.68505749,,454.00,5212.00,0.84
1334,Kepler-118,Transit,2,7.51849600,0.073000,,5274.00,0.86
1335,Kepler-118,Transit,2,20.17202000,0.141000,,5274.00,0.86
1336,Kepler-1180,Transit,1,16.86012860,,1284.00,6077.00,1.09
1337,Kepler-1181,Transit,1,4.89337519,,867.00,6176.00,1.17
1338,Kepler-1182,Transit,1,11.17394617,,1258.00,5924.00,1.04
1339,Kepler-1183,Transit,1,28.50571890,,1378.00,5765.00,1.00
1340,Kepler-1184,Transit,1,53.59910440,,1193.00,5983.00,1.05
1341,Kepler-1185,Transit,1,104.35189760,,296.00,5622.00,0.96
1342,Kepler-1186,Transit,1,16.07677615,,1112.00,5635.00,0.95
1343,Kepler-1187,Transit,1,18.87064068,,1029.00,5975.00,1.06
1344,Kepler-1188,Transit,1,17.13695430,,1202.00,5913.00,1.04
1345,Kepler-1189,Transit,1,3.78858982,,883.00,6012.00,1.11
1346,Kepler-119,Transit,2,2.42208200,0.035000,,5595.00,
1347,Kepler-119,Transit,2,4.12510300,0.049000,,5595.00,
1348,Kepler-1190,Transit,1,10.45843441,,384.00,4730.00,0.76
1349,Kepler-1191,Transit,1,5.60014851,,876.00,5308.00,0.85
1350,Kepler-1192,Transit,1,25.20347870,,1108.00,5438.00,0.86
1351,Kepler-1193,Transit,1,2.83265213,,695.00,5908.00,1.08
1352,Kepler-1194,Transit,1,16.22371307,,616.00,5590.00,0.94
1353,Kepler-1195,Transit,1,8.49642241,,812.00,4965.00,0.74
1354,Kepler-1196,Transit,1,66.18490310,,946.00,5756.00,0.98
1355,Kepler-1197,Transit,1,2.03231845,,505.00,4708.00,0.78
1356,Kepler-1198,Transit,1,7.68477160,,777.00,5517.00,0.93
1357,Kepler-1199,Transit,1,15.04471980,,540.00,5889.00,0.94
1358,Kepler-12,Transit,1,4.43796290,0.055300,600.00,5947.00,1.17
1359,Kepler-120,Transit,2,6.31250100,0.055000,,4096.00,
1360,Kepler-120,Transit,2,12.79458500,0.088000,,4096.00,
1361,Kepler-1200,Transit,1,1.11854972,,579.00,4612.00,0.74
1362,Kepler-1201,Transit,1,15.18725932,,1202.00,6177.00,1.15
1363,Kepler-1202,Transit,1,28.68513240,,1393.00,5834.00,1.03
1364,Kepler-1203,Transit,1,0.58800076,,269.00,4105.00,0.64
1365,Kepler-1204,Transit,1,85.73502850,,1282.00,5825.00,1.03
1366,Kepler-1205,Transit,1,1.07839035,,766.00,5226.00,0.84
1367,Kepler-1206,Transit,1,1.21699766,,807.00,4877.00,0.80
1368,Kepler-1207,Transit,1,13.68237119,,946.00,5909.00,1.06
1369,Kepler-1208,Transit,1,11.08507637,,877.00,5001.00,0.80
1370,Kepler-1209,Transit,1,25.36911600,,558.00,6210.00,1.23
1371,Kepler-121,Transit,2,3.17742200,0.039000,,5311.00,
1372,Kepler-121,Transit,2,41.00801100,0.216000,,5311.00,
1373,Kepler-1210,Transit,1,8.07124073,,1155.00,5568.00,0.94
1374,Kepler-1211,Transit,1,11.01816836,,1486.00,5705.00,0.96
1375,Kepler-1212,Transit,1,12.94130146,,1304.00,6051.00,1.10
1376,Kepler-1213,Transit,1,5.34982412,,685.00,6050.00,1.14
1377,Kepler-1214,Transit,1,18.82634264,,757.00,5130.00,0.85
1378,Kepler-1215,Transit,1,4.76703963,,701.00,5616.00,0.95
1379,Kepler-1216,Transit,1,4.37034536,,1124.00,5743.00,0.99
1380,Kepler-1217,Transit,1,2.03232507,,1363.00,5905.00,1.06
1381,Kepler-1218,Transit,1,22.92212660,,667.00,5986.00,1.06
1382,Kepler-1219,Transit,1,16.10467749,,622.00,5944.00,1.25
1383,Kepler-122,Transit,5,5.76619300,0.064000,,6050.00,0.99
1384,Kepler-122,Transit,5,12.46598800,0.108000,,6050.00,0.99
1385,Kepler-122,Transit,5,21.58747500,0.155000,,6050.00,0.99
1386,Kepler-122,Transit,5,37.99327300,0.227000,,6050.00,0.99
1387,Kepler-122,Transit Timing Variations,5,56.26800000,,,6050.00,0.99
1388,Kepler-1220,Transit,1,7.42693741,,958.00,5842.00,1.00
1389,Kepler-1221,Transit,1,12.00096042,,909.00,5194.00,0.87
1390,Kepler-1222,Transit,1,1.91694425,,455.00,5239.00,0.84
1391,Kepler-1223,Transit,1,16.30125900,,455.00,4870.00,0.80
1392,Kepler-1224,Transit,1,13.32351601,,578.00,6155.00,1.18
1393,Kepler-1225,Transit,1,7.01075434,,1241.00,6140.00,1.13
1394,Kepler-1226,Transit,1,17.29234530,,779.00,5923.00,1.02
1395,Kepler-1227,Transit,1,94.28875770,,667.00,5747.00,0.97
1396,Kepler-1228,Transit,1,0.57736958,,547.00,5063.00,0.78
1397,Kepler-1229,Transit,1,86.82898900,,236.00,3784.00,0.54
1398,Kepler-123,Transit,2,17.23236600,0.135000,,6089.00,1.03
1399,Kepler-123,Transit,2,26.69507400,0.181000,,6089.00,1.03
1400,Kepler-1230,Transit,1,9.95661537,,1433.00,5961.00,1.06
1401,Kepler-1231,Transit,1,10.41725184,,948.00,5778.00,1.01
1402,Kepler-1232,Transit,1,26.78391830,,740.00,5471.00,0.92
1403,Kepler-1233,Transit,1,45.12630420,,1281.00,6198.00,1.16
1404,Kepler-1234,Transit,1,11.94014029,,866.00,4967.00,0.80
1405,Kepler-1235,Transit,1,4.16055856,,533.00,5541.00,0.93
1406,Kepler-1236,Transit,1,31.05716180,,1078.00,5337.00,0.86
1407,Kepler-1237,Transit,1,84.57332260,,1121.00,5472.00,0.94
1408,Kepler-1238,Transit,1,4.14787559,,1533.00,6386.00,1.30
1409,Kepler-1239,Transit,1,5.19104016,,2511.00,6564.00,1.40
1410,Kepler-124,Transit,3,3.41049300,0.039000,,4984.00,
1411,Kepler-124,Transit,3,13.82137500,0.100000,,4984.00,
1412,Kepler-124,Transit,3,30.95085100,0.170000,,4984.00,
1413,Kepler-1240,Transit,1,4.86638150,,614.00,5682.00,0.98
1414,Kepler-1241,Transit,1,18.55257010,,936.00,5261.00,0.84
1415,Kepler-1242,Transit,1,13.62798432,,682.00,4895.00,0.77
1416,Kepler-1243,Transit,1,16.83207290,,877.00,5667.00,0.96
1417,Kepler-1244,Transit,1,3.70428172,,764.00,6680.00,1.46
1418,Kepler-1245,Transit,2,4.35409304,,861.00,5306.00,0.86
1419,Kepler-1245,Transit,2,2.93658468,,861.00,5306.00,0.86
1420,Kepler-1246,Transit,1,11.32271513,,435.00,4611.00,0.73
1421,Kepler-1247,Transit,1,13.71220213,,1094.00,5303.00,0.86
1422,Kepler-1248,Transit,1,7.46725407,,540.00,6149.00,1.21
1423,Kepler-1249,Transit,1,24.33471270,,1674.00,6202.00,1.19
1424,Kepler-125,Transit,2,4.16438900,0.041000,,3810.00,0.55
1425,Kepler-125,Transit,2,5.77446400,0.051000,,3810.00,0.55
1426,Kepler-1250,Transit,1,2.60754383,,1371.00,5717.00,0.99
1427,Kepler-1251,Transit,1,45.09046430,,863.00,5545.00,0.92
1428,Kepler-1252,Transit,1,15.05403290,,828.00,5949.00,1.06
1429,Kepler-1253,Transit,1,68.88619150,,390.00,5850.00,0.97
1430,Kepler-1254,Transit,3,9.99113313,,676.00,4985.00,0.78
1431,Kepler-1254,Transit,3,3.60084276,,676.00,4985.00,0.78
1432,Kepler-1254,Transit,3,5.72717226,,676.00,4985.00,0.78
1433,Kepler-1255,Transit,1,36.29193360,,1344.00,6018.00,1.08
1434,Kepler-1256,Transit,1,12.41277540,,862.00,6129.00,1.17
1435,Kepler-1257,Transit,1,2.66831376,,1081.00,5502.00,0.90
1436,Kepler-1258,Transit,1,0.98494017,,651.00,5839.00,0.99
1437,Kepler-1259,Transit,1,0.66308526,,704.00,5053.00,0.80
1438,Kepler-126,Transit,3,10.49571100,0.099000,,6239.00,
1439,Kepler-126,Transit,3,21.86974100,0.162000,,6239.00,
1440,Kepler-126,Transit,3,100.28313400,0.448000,,6239.00,
1441,Kepler-1260,Transit,1,19.11877530,,1041.00,5961.00,1.06
1442,Kepler-1261,Transit,1,48.43089910,,795.00,5006.00,0.82
1443,Kepler-1262,Transit,1,8.67900242,,1153.00,5771.00,0.99
1444,Kepler-1263,Transit,1,4.55139967,,695.00,5213.00,0.84
1445,Kepler-1264,Transit,1,0.96852602,,814.00,5791.00,0.99
1446,Kepler-1265,Transit,1,6.49441289,,581.00,4630.00,0.71
1447,Kepler-1266,Transit,1,28.47474800,,901.00,5044.00,0.80
1448,Kepler-1267,Transit,1,13.03139450,,1628.00,6096.00,1.15
1449,Kepler-1268,Transit,1,40.99039860,,1406.00,5904.00,1.06
1450,Kepler-1269,Transit,1,37.33315360,,710.00,5998.00,1.10
1451,Kepler-127,Transit,3,14.43588900,0.125000,,6106.00,
1452,Kepler-127,Transit,3,29.39319500,0.200000,,6106.00,
1453,Kepler-127,Transit,3,48.63040800,0.280000,,6106.00,
